date,uniquePageviews,Inquiry,source,medium,campaign,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Month,Impressions,Clicks
04/10/2018,13,NA,DBM,DISPLAY,FY2018_Undergrad,12,0,13,13,14,13,0,2018-04,,
04/10/2018,18,NA,DBM,DISPLAY,FY2018_Umbrella,17,4,18,16,19,18,4,2018-04,,
04/10/2018,40,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,38,72,40,34,42,40,72,2018-04,,
04/10/2018,42,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,42,0,42,15,42,42,0,2018-04,,
04/10/2018,51,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,48,1569,51,48,55,51,1569,2018-04,,
04/11/2018,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-04,,
04/11/2018,2,NA,FACEBOOK,PAGELINK,FY2017_Graduate,2,0,2,2,2,2,0,2018-04,,
04/11/2018,2,NA,FACEBOOK,PAGELINK,FY2017xa_Graduate,2,0,2,2,2,2,0,2018-04,,
04/11/2018,3,NA,DBM,DISPLAY,FY2018_Undergrad,3,0,3,3,3,3,0,2018-04,,
04/11/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-04,,
04/11/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,2,3,3,0,2018-04,,
04/11/2018,5,NA,BDN,DISPLAY,FY2018_Umbrella,5,0,5,4,5,5,0,2018-04,,
04/11/2018,5,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,5,0,5,5,5,5,0,2018-04,,
04/11/2018,11,NA,DBM,VIDEO,FY2018_Umbrella,10,31,11,11,12,11,31,2018-04,,
04/11/2018,12,NA,FACEBOOK,PAGELINK,FY2018_Graduate,12,0,12,12,12,12,0,2018-04,,
04/11/2018,12,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,11,192,12,9,13,12,192,2018-04,,
04/11/2018,20,NA,DBM,DISPLAY,FY2018_Umbrella,20,0,20,20,20,20,0,2018-04,,
04/11/2018,33,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,32,130,33,30,34,33,130,2018-04,,
04/11/2018,46,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,45,0,46,35,47,46,0,2018-04,,
04/11/2018,53,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,49,1885,52,24,56,52,1885,2018-04,,
04/12/2018,2,NA,FACEBOOK,PAGELINK,fy2018_graduate,2,0,2,2,2,2,0,2018-04,,
04/12/2018,2,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,2,0,2,2,2,2,0,2018-04,,
04/12/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,0,3,3,3,3,0,2018-04,,
04/12/2018,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,3,4,4,0,2018-04,,
04/12/2018,5,NA,PANDORA,DISPLAY,FY2018_Umbrella,5,0,5,4,5,5,0,2018-04,,
04/12/2018,7,NA,BDN,DISPLAY,FY2018_Umbrella,4,226,5,4,11,5,225,2018-04,,
04/12/2018,7,NA,DBM,DISPLAY,FY2018_Undergrad,7,0,7,6,7,7,0,2018-04,,
04/12/2018,15,NA,DBM,VIDEO,FY2018_Umbrella,11,48,15,15,20,15,49,2018-04,,
04/12/2018,16,NA,FACEBOOK,PAGELINK,FY2018_Graduate,15,1032,16,16,17,16,1032,2018-04,,
04/12/2018,25,NA,DBM,DISPLAY,FY2018_Umbrella,21,1649,25,24,30,25,1649,2018-04,,
04/12/2018,40,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,38,104,40,34,42,40,104,2018-04,,
04/12/2018,52,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,49,219,51,41,55,51,219,2018-04,,
04/12/2018,58,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,53,389,56,24,61,56,389,2018-04,,
04/13/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,0,1,1,1,1,0,2018-04,,
04/13/2018,1,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2018-04,,
04/13/2018,2,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2018-04,,
04/13/2018,3,NA,PANDORA,DISPLAY,FY2018_Umbrella,3,0,3,2,3,3,0,2018-04,,
04/13/2018,4,NA,BDN,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2018-04,,
04/13/2018,5,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,3,65,4,4,5,4,65,2018-04,,
04/13/2018,15,NA,DBM,DISPLAY,FY2018_Undergrad,15,0,15,15,15,15,0,2018-04,,
04/13/2018,15,NA,DBM,VIDEO,FY2018_Umbrella,13,22,15,14,17,15,22,2018-04,,
04/13/2018,29,NA,DBM,DISPLAY,FY2018_Umbrella,28,2,29,27,31,29,2,2018-04,,
04/13/2018,30,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,29,8,30,24,31,30,8,2018-04,,
04/13/2018,49,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,47,24,49,44,51,49,24,2018-04,,
04/13/2018,59,NA,FACEBOOK,PAGELINK,FY2018_Transfer,55,62,57,54,59,57,62,2018-04,,
04/13/2018,174,NA,FACEBOOK,PAGELINK,FY2018_Graduate,159,1363,172,152,187,172,1362,2018-04,,
04/13/2018,204,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,192,2060,201,159,215,201,2060,2018-04,,
04/14/2018,1,NA,BDN,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2018-04,,
04/14/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,0,1,1,1,1,0,2018-04,,
04/14/2018,1,NA,SJ,DISPLAY,FY2018_Umbrella,0,0,1,1,2,1,0,2018-04,,
04/14/2018,3,NA,BDN,DISPLAY,FY2018_Umbrella,2,20,3,1,4,3,20,2018-04,,
04/14/2018,4,NA,FACEBOOK,PAGELINK,fy2018_transfer,2,17,4,4,6,4,17,2018-04,,
04/14/2018,6,NA,DBM,DISPLAY,FY2018_Undergrad,5,1317,6,6,7,6,1317,2018-04,,
04/14/2018,6,NA,FACEBOOK,PAGELINK,fy2018_undergrad,2,36,6,6,10,6,36,2018-04,,
04/14/2018,8,NA,FACEBOOK,PAGELINK,fy2018_graduate,1,54,8,7,15,8,54,2018-04,,
04/14/2018,10,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,10,0,10,9,10,10,0,2018-04,,
04/14/2018,15,NA,DBM,VIDEO,FY2018_Umbrella,5,1218,6,6,25,6,1219,2018-04,,
04/14/2018,30,NA,DBM,DISPLAY,FY2018_Umbrella,28,24,29,26,30,29,24,2018-04,,
04/14/2018,46,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,46,0,46,38,46,46,0,2018-04,,
04/14/2018,47,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,39,1228,42,34,52,42,1228,2018-04,,
04/14/2018,91,NA,FACEBOOK,PAGELINK,FY2018_Transfer,80,1196,88,82,112,88,1192,2018-04,,
04/14/2018,263,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,246,2622,259,217,281,259,2621,2018-04,,
04/14/2018,276,NA,FACEBOOK,PAGELINK,FY2018_Graduate,252,2260,269,251,290,269,2259,2018-04,,
04/15/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-04,,
04/15/2018,4,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,168,2,2,8,2,168,2018-04,,
04/15/2018,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2018-04,,
04/15/2018,8,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,8,0,8,8,8,8,0,2018-04,,
04/15/2018,9,NA,DBM,VIDEO,FY2018_Umbrella,9,0,9,9,9,9,0,2018-04,,
04/15/2018,10,NA,BDN,DISPLAY,FY2018_Umbrella,10,0,10,10,10,10,0,2018-04,,
04/15/2018,10,NA,DBM,DISPLAY,FY2018_Undergrad,10,0,10,10,10,10,0,2018-04,,
04/15/2018,13,NA,DBM,DISPLAY,FY2018_Umbrella,11,32,13,10,15,13,32,2018-04,,
04/15/2018,17,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,16,115,17,15,18,17,115,2018-04,,
04/15/2018,38,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,37,65,38,30,40,38,65,2018-04,,
04/15/2018,48,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,47,24,48,42,49,48,24,2018-04,,
04/15/2018,115,NA,FACEBOOK,PAGELINK,FY2018_Transfer,111,143,114,110,119,114,143,2018-04,,
04/15/2018,285,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,259,2021,277,237,310,277,2022,2018-04,,
04/15/2018,350,NA,FACEBOOK,PAGELINK,FY2018_Graduate,296,6955,320,294,411,320,6955,2018-04,,
04/16/2018,3,NA,DBM,DISPLAY,FY2018_Undergrad,3,0,3,3,3,3,0,2018-04,,
04/16/2018,6,NA,SJ,DISPLAY,FY2018_Umbrella,6,0,6,6,6,6,0,2018-04,,
04/16/2018,9,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,9,0,9,9,9,9,0,2018-04,,
04/16/2018,11,NA,DBM,VIDEO,FY2018_Umbrella,10,31,11,11,15,11,31,2018-04,,
04/16/2018,16,NA,BDN,DISPLAY,FY2018_Umbrella,5,1066,8,7,26,8,1068,2018-04,,
04/16/2018,18,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,358,5,3,20,5,359,2018-04,,
04/16/2018,27,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,840,5,3,31,5,841,2018-04,,
04/16/2018,33,NA,DBM,DISPLAY,FY2018_Umbrella,17,2681,20,19,47,20,2680,2018-04,,
04/16/2018,33,NA,FACEBOOK,PAGELINK,FY2018_Transfer,32,0,33,33,34,33,0,2018-04,,
04/16/2018,39,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,33,1122,38,34,44,38,1122,2018-04,,
04/16/2018,53,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,52,7,53,48,54,53,7,2018-04,,
04/16/2018,112,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,97,1400,104,72,121,104,1400,2018-04,,
04/16/2018,124,NA,FACEBOOK,PAGELINK,FY2018_Graduate,120,202,122,110,125,122,202,2018-04,,
04/17/2018,4,NA,PANDORA,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2018-04,,
04/17/2018,5,NA,SJ,DISPLAY,FY2018_Umbrella,5,0,5,5,5,5,0,2018-04,,
04/17/2018,6,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,6,0,6,6,6,6,0,2018-04,,
04/17/2018,7,NA,BDN,DISPLAY,FY2018_Umbrella,7,0,7,6,7,7,0,2018-04,,
04/17/2018,8,NA,DBM,VIDEO,FY2018_Umbrella,6,61,7,6,8,7,61,2018-04,,
04/17/2018,10,NA,DBM,DISPLAY,FY2018_Undergrad,10,0,10,10,10,10,0,2018-04,,
04/17/2018,17,NA,FACEBOOK,PAGELINK,FY2018_Individual_Courses,10,303,14,12,23,14,303,2018-04,,
04/17/2018,19,NA,DBM,DISPLAY,FY2018_Umbrella,19,0,19,18,19,19,0,2018-04,,
04/17/2018,35,NA,FACEBOOK,PAGELINK,FY2018_Transfer,34,7,35,33,36,35,7,2018-04,,
